#,PU_LOC_ID,STATE,LGA,RA,PU,BUILDING_TYPE_ID,LAT,LONG,PU_LOC_NUM_AFFILIATIONS,PU_LOC_DESC,,,
113417,TR1103010,TR,11,3,10,16,6.578886528,11.41962988,0,THIS UNIT IS LOCATED AT THE DOROFI MARKET SQUARE VERY CLOSE TO THE ARMY BORDER CHECK POINT.THE BACK OF THESE SHOPS IS THE CAMEROONS.,,,
113418,TR1103011,TR,11,3,11,4,6.544652819,11.39468789,0,THIS UNIT IS LOCATED INSIDE THIS CLASSROOM OF THE VILLAGE ONLY PRIMARY SCHOOL HAINARE.,,,
113419,TR1103012,TR,11,3,12,4,6.61208675,11.4875868,0,LOCATED IN THIS ISOLATED NOMADIC PRIMARY SCHOOL JONJAH.THE SCHOOL IS TOTALLY IN THE FOREST AND NO BUILDINGS NEAR BY ON THE NIGERIA CAMEROON BORDER.THE HILLS AFTER THE SCHOOL BUILDING IS CAMEROON,,,
113420,TR1103013,TR,11,3,13,4,6.727154424,11.36772211,0,LOCATED AT THE VILLAGE PRIMARY SCHOOL KARA. THE SCHOOL IS LOCATED IN THE VALLEY SEPERATING THE TWO HALVES OF THE VILLAGE BESIDE MR LIMAN'S COMPOUND.,,,
113421,TR1103014,TR,11,3,14,4,6.574254166,11.42428967,0,THIS UNIT IS LOCATED INSIDE THIS CLASSROOM B LOCK OF THIS VILLAGE ONLY PRIMARY SCHOOL KILATIN.YOU REACH LOCATION AFTER PASSING THROUGH DOROFI MARKET.,,,
113422,TR1103015,TR,11,3,15,4,6.712998245,11.45002371,0,LOCATED IN SIDE THIS VILLAGE PRIMARY SCHOOL.THE SCHOOL IS AFTER CROSSING THE RIVER MAL LUGUNGO BEFORE ENTRING TO THE VILLAGE PROPER,,,
113423,TR1103016,TR,11,3,16,4,6.616249854,11.43721781,0,THIS UNIT IS LOCATED INSIDE THIS CLASSROOM AT THE LAIKO VILLAGE PRIMARY SCHOOL.THE SCHOOL IS AFTER THE FIRST BAPTIST CHURCH ON THE DOROFI MAUDULE ROAD.,,,
113424,TR1103017,TR,11,3,17,5,6.678228443,11.49341222,0,LOCATED IN THE FRONTAGE OF THE HOUSE OF ALH.KABIR MOHAMED JUST AFTER   THE VILLAGE MARKET SQUARE.,,,
113425,TR1103018,TR,11,3,18,10,6.645364984,11.45910579,0,"THIS UNIT IS SAID TO BE LOCATED AT THE VILLAGE CHIEF'S PALACE,THE JAURO ALH.AHMAD USMAN.",,,
113426,TR1103019,TR,11,3,19,4,6.712967281,11.45001512,0,THIS UNIT IS LOCATED INSIDE THE CLASSROOM OF THIS VILLAGE PRIMARY SCHOOL.THE SCHOOL IS UP IN THE HILLS A LITTLE AWAY FROM THE VILLAGE SQUARE.,,,
113427,TR1103020,TR,11,3,20,4,6.727151122,11.36773688,0,LOCATED IN THIS VILLAGE ONLY PRIMARY SCHOOL.THE SCHOOL IS A SINGLE BLOCK BUILDING LOCATED ON THE HILLS AFTER THE VILLAGE SQUARE ON THE KARA NGUR ROAD.IT IS CLOSE TO AHMAJODA BELLO'S COMPOUND.,,,
113428,TR1103021,TR,11,3,21,4,6.723216953,11.31396634,0,this unit is located inside this classroom of this village primary school. the school is beside mr Babale AMONDE,S COMPOUND.,,
113429,TR1103022,TR,11,3,22,4,6.696794837,11.41917274,0,LOCATED IN THE SCHOOL COMPOUND OF THIS VILLAGE ONLY PRIMARY SCHOOL. THE SCHOOL IS ON THE NGURU SONG BARKI ROAD BESIDE SALIU GETAP'S COMPOUND.,,,
113430,TR1103023,TR,11,3,23,4,6.705819905,11.33983551,0,LOCATED IN THIS VILLAGE PRIMARY SCHOOL. THE VILLAGE IS THE FIRST YOU MEET AFTER CROSSING THE CONFLUENCE OF RIVER WUKARI AND MALDUGUNGO ON BOAT.THE SCHOOL IS CLOSE TO MR MUSTAPHER MOHAMADU'S COMPOUND AND AFTER THE MILL.,,,
113431,TR1104001,TR,11,4,1,4,6.835917752,11.16353818,0,"THIS UNIT IS INSIDE THIS TWIN BLOCK VILLAGE PRIMARY SCHOOL,THE ONLY FOR THE VILLAGE.",,,
113432,TR1104002,TR,11,4,2,10,6.89999326,11.04940303,0,"THIS UNIT IS LOCATED IN THE FRONTAGE OF THE VILLAGE HEADS COMPOUND THE ARDO OF GORI,ALH.GALADIMA GORI.",,,
113433,TR1104003,TR,11,4,3,4,6.848957476,11.14584008,0,LOCATED INSIDE THIS CLASSROOM BLOCK OF THE VILLAGE ONLY PRIMARY SCHOOL.THE SCHOOL IS BESIDE MR AHMADU SOYIP'S COMPOUND.,,,
113434,TR1104004,TR,11,4,4,5,6.770708431,11.12201876,0,"LOCATED IN THE FRONTAGE OF ALH. DAHIRU BARUP'S COMPOUND, BARUP VILLAGE.",,,
113435,TR1104005,TR,11,4,5,4,6.770683146,11.12201456,0,LOCATED INSIDE THIS CLASSROOM IN THIS VILLAGE PRIMARY SCHOOL.THE SCHOOL IS THE ONLY IN THE VILLAGE.,,,
113436,TR1104006,TR,11,4,6,4,6.860659261,11.12074825,0,LOCATED INSIDE THE CLASSROOM BLOCK OF THIS VILLAGE ONLY PRIMARY SCHOOL.THE SCHOOL IS ON THE GALADIMA TO HIGHLAND TEA ESTATE ROAD AND BESIDE THE MISPA BAPTIST CHURCH.GALADIMA.,,,
113437,TR1104007,TR,11,4,7,4,6.778434763,11.03388128,0,LOCATED INSIDE THE CLASSROOM BLOCK OF THE BUILDING TO THE RIGHT IN THIS VILLAGE PRIMARY SCHOOL.,,,
113438,TR1104008,TR,11,4,8,4,6.806248759,11.06894478,0,located inside this presently roofless classroom block of the village primary school.the school is up to the north of the village on the kachalla tapare road.,,,
113439,TR1104009,TR,11,4,9,4,6.826400821,11.12011451,0,LOCATED INSIDE THE SCHOOL COMPOUND AT THIS GOVT.SEC.SCH.KAKARA. THE SCHOOL IS AT THE BACK OF THE VILLAGE MARKET SQUARE.,,,
113440,TR1104010,TR,11,4,10,4,6.778436042,11.03388583,0,LOCATED INSIDE THIS THARCHED BUILDING OF THE VILLAGE PRIMARY SCHOOL.,,,
113441,TR1104011,TR,11,4,11,4,6.778446423,11.03388005,0,LOCATED INSIDE THIS CLASSROOM BLOCK OF THE VILLAGE ONLY PRIMARY SCHOOL.THE SCHOOL IS BESIDE MR UMAR NYABUA'S HOUSE.,,,
113442,TR1104012,TR,11,4,12,5,6.771292791,11.11844933,0,LOCATED IN THE FRONTAGE OF MR HARABO USMAN NATI'S COMPOUND NGIKAR VILLAGE.THAT IS THE VILLAGE CHIEF'S COMPOUND.,,,
113443,TR1104013,TR,11,4,13,4,6.820519186,11.11341502,0,"LOCATED INSIDE THE CLASSROOM BLOCK OF THIS VILLAGE OONLY PRIMARY SCHOOL,NYIWA.THE SCHOOL IS UP THE HILL AFTER THE VILLAGE MARKET.",,,
113444,TR1104014,TR,11,4,14,4,6.835916539,11.16353691,0,LOCATED INSIDE THE CLASSROOM OF THIS VILLAGE ONLY PRIMARY SCHOOL ON THE TAPPARE KAKARA ROAD.,,,
113445,TR1104015,TR,11,4,15,4,6.848321877,11.0841508,0,LOCATED INSIDE THE CLASSROOM BLOCK OF THIS VILLAGE ONLY PRIMARY SCH. THE SCHOOL IS BESIDE MR ROBERTSON MOSES'S COMPOUND.ON THE KASALACHA ROAD.,,,
113446,TR1104016,TR,11,4,16,4,6.79473966,11.05630358,0,"LOCATED INSIDE THE CLASSROOM OF THIS VILLAGE PRIMARY SCHOOL,THE YERIMARU CENTRAL PRIMARY SCHOOL.",,,
113447,TR1104017,TR,11,4,17,5,6.778223904,11.04426188,0,located inside the classroom of this village only primary sch.the school is located up on the hills after the village settlement.it is a nomadic school.,,,
113448,TR1105001,TR,11,5,1,4,6.909822849,11.07179839,0,PU IS LOCATED INSIDE THE CLASSROOM BLOCK OF THIS VILLAGE PRIMARY SCHOOL .UNITS 001 AND 002 ARE CO LOCATED IN THE SAME SCHOOL COMPOUND.THE SCHOOL IS UP ONB THE HILLS OVERLOOKING MAGU VILLAGE.,,,
113449,TR1105002,TR,11,5,2,4,6.909826581,11.07179964,0,"THIS UNIT IS CO LOCATED WITH UNIT 001,AT THE VILLAGE PRIMARY SCHOOL FURMI.",,,
113450,TR1105003,TR,11,5,3,6,6.876630446,11.13396121,0,"THIS UNIT IS CO LOCATED WITH UNIT 004 AT THE COCOA RESEARCH INSTITUTE.IT HAS NEVER BEEN IN THE SCHOOL,ACCORDING TO THE NATIVES.",,,
113451,TR1105004,TR,11,5,4,6,6.876950811,11.13403561,0,LOCATED IN THE FRONTAGE OF THE OFFICE BLOCK INSIDE THE COCOA RESEARCH INST.THIS UNIT IS CO LOCATED WITH UNIT 003,,,
113452,TR1105005,TR,11,5,5,4,6.98947127,11.00488925,0,"UNIT IS LOCATED INSIDE THE CLASSROOM OF THIS VILLAGE ONLY PRIMARY SCHOOL,MAYO NYEBBE.THE SCHOOL IS ON THE ZONGON AJIYA MAYO ROAD.",,,
113453,TR1105006,TR,11,5,6,4,6.935029188,11.06354549,0,LOCATED INSIDE THE VILLAGE PRIMARYH SCHOOL MAYO SUMSUM ON THE ROAD TO KONAR BAGUDU.,,,
113454,TR1105007,TR,11,5,7,4,6.938804499,11.02308494,0,THIS UNIT IS LOCATED UP ON THE HILLS AT THIS VILLAGE ONLY PRIMARY SCHOOL AFTER THE SETTLEMENT IN THE VALLEY AT NASO VILLAGE.,,,
113455,TR1105008,TR,11,5,8,4,6.836714786,11.07917419,0,LOCATED INSIDE THE CLASSROOM BLOCK OF THE VILLAGE ONLY PRIMARY SCHOOL NJI.,,,
113456,TR1105009,TR,11,5,9,5,6.98851208,11.01125222,0,LOCATED IN THE FRONTAGE OF MR YERIMA FUTO'S COMPOUND AT THE MARKET SQUARE.ZONGON AJIYA.THE HOUSE IS CLOSE TO THE VILLAGE HEALTH CLINIC.,,,
113457,TR1105010,TR,11,5,10,4,6.989481531,11.0048851,0,LOCATED INSIDE THE CLASSROOM OF THIS MAIN BUILDING IN THIS VILLAGE ONLY PRIMARY SCHOOL.THE SCHOOL IS BEHIND THE VILLAGE SQUARE AFTER THE DEEPER LIFE CHURCH ON MAYO NYEBBE ZONGON ROAD.,,,
113458,TR1106001,TR,11,6,1,9,6.910659062,11.43889739,0,THIS UNIT IS LOCATED AT THE DEVELOPMENT AREA OFFICE AT THE CITY CENTER.THE UNIT IS CLOSE TO THE IMMIGRATION OFFICE.,,,
113459,TR1106003,TR,11,6,3,4,6.885330428,11.36958671,0,LOCATED INSIDE THE CLASSROOM OF THE CENTERAL BLOCK IN THIS VILLAGE ONLY SCHOOL.,,,
113460,TR1106004,TR,11,6,4,7,6.915360904,11.43109358,0,PU IS LOCATED IN THE FRONTAGE OF THE VILLAGE HEALTH CLINIC BEHIND THE VILLAGE CENTRAL MOSQUE.AND CLOSE TO THE CHIEF'S COMPOUND.,,,
113461,TR1106005,TR,11,6,5,16,6.909820958,11.43928,0,THIS UNIT IS LOCATEDIN FRONT OF THE VIGILLANTE OFFICE BESIDE MR MAMUDU SAIDU'S COMPOUND CLOSE TO THE GRINDING MILL AT THE VILLAGE SQUARE.,,,
113462,TR1106006,TR,11,6,6,4,6.87388216,11.44834218,0,LOCATED AT THIS VILLAGE PRIMARY SCHOOL GIKAU. TYHE SCHOOL IS AFTER THE PDP OFFICE AND AT THE NORTH END OF THE VILLAGE.IT IS ON THE KAN IYAKA GIKAU ROAD.,,,
113463,TR1106007,TR,11,6,7,4,6.880457044,11.44271734,0,UNIT IS LOCATED INSIDE THIS CLASSROOM OF THIS VILLAGE ONLY PRIMARY SCHOOL.,,,
113464,TR1106008,TR,11,6,8,4,6.935806012,11.41506937,0,LOCATED INSIDE A CLASSROOM IN THIS SINGLE BUILDING SCHOOL OF THE VILLAGE.,,,
113465,TR1106009,TR,11,6,9,4,6.837009628,11.47874948,0,LOCATED IN THE SCHOOL COMPOUND AT THIS VILLAGE PRIMARY SCHOOL.THE SCHOOL IS AFTER THE VILLAGE CENTER AND BESIDE THE FOREST.,,,
113466,TR1106010,TR,11,6,10,4,6.852426692,11.55419226,0,THIS UNIT IS LOCATED INSIDE THE CLASSROOM OF THE CEMENT BUILT BLOCK  IN THIS VILLAGE PRIMARY SCHOOL.THE SCHOOL IS UP ON THE HILLS CLOSE TO THE POLICE POST AND BESIDE THE VILLAGE MARKET SQUARE.IT IS NEXT TO JAURO BUBA HAMAWA'S COMPOUND.,,,
113467,TR1106011,TR,11,6,11,10,6.849236363,11.55396753,0,THIS UNIT IS LOCATED IN THE FRONTAGE OF ALH.AHMA DIKO BUHARI'S COMPOUND.THE HOUSE IS ON  THE MAUBALI ROAD LEADING TO CAMEROON.,,,
113468,TR1106012,TR,11,6,12,4,6.885326019,11.36962053,0,LOCATED IN THIS WIND BLOWN BLOCK OF THE VILLAGE ONLY PRIMARY SCHOOL.,,,
113469,TR1106013,TR,11,6,13,4,6.887937704,11.39904914,0,THIS UNIT IS LOCATED INSIDE THE C LASSROOM BLOCK OF THIS VILLAGE PRIMARY SCHOOL THE SCHOOL IS ON THE KUMA NJEKE YANA ROAD.,,,
113470,TR1106014,TR,11,6,14,4,6.84070735,11.50523826,0,LOCATED IN THE SCHOOL COMPOUND OF THIS SINGLE BUILDING PRIMARY SCHOOL OF THE VILLAGE. THE SCHOOL IS ALMOST HIDDEN BEHIND MR ABDUKADIR SALIM'S COMPOUND.,,,
113471,TR1106015,TR,11,6,15,5,6.909817214,11.43928451,0,LOCATED IN THE FRONTAGE OF ALH.HAMADAMA AMINU'S COMPOUND SABON LAYI LUGGATARI VILLAGE.,,,
113472,TR1106016,TR,11,6,16,10,6.913906675,11.4378914,0,UNIT IS LOCATED IN THE FRONTAGE OF THE MADAKI'S COMPOUND.ALH.KALAMU GORRO.,,,
113473,TR1106017,TR,11,6,17,4,6.889029228,11.34401268,0,LOCATED IN THE CLASSROOM OF THIS VILLAGE ONLY PRIMARY SCHOOL MAYO WURBO.,,,
113474,TR1106018,TR,11,6,18,10,6.851462057,11.55254555,0,LOCATED IN THE FRONTAGE OF MAI ANGWAR PETER PHILLIP'S COMPOUND MAYO BALI.,,,
113475,TR1106019,TR,11,6,19,4,6.910654371,11.4388689,0,UNIT IS LOCATED UNDER THE TREE INSIDE THE COMPOUND OF THIS VILLAGE ONLY PRIMARY SCHOOL NJAWAI.,,,
113476,TR1106020,TR,11,6,20,4,6.885331216,11.36959565,0,"THIS UNIT IS LOCATED IN THIS VILLAGE PRIMARY SCHOOL,THE ONLY ONE WITHIN.THE SCHOOL IS CLOSE TO THE ARMY BORDER CHECK POINT.",,,
113477,TR1106021,TR,11,6,21,5,6.935838702,11.41508422,0,THIS UNIT IS LOCATED UNDER THE TREE IN THE FRONTAGE OF ISMAILA BABA'S COMPOUND ON THE ROAD TO THE VILLAGE PRIMARY SCHOOL.PAPA VILLAGE.,,,
113478,TR1106022,TR,11,6,22,4,6.889026761,11.34403596,0,LOCATED INSIDE THE SCHOOL COMPOUND IN THE VILLAGE ONLY PRIMARY SCHOOL.,,,
113479,TR1106023,TR,11,6,23,4,6.885331515,11.36960757,0,LOCATED INSIDE THE CLASSROOM IN THIS VILLAGE PRIMARY SCHOOL.TANGBO.,,,
113480,TR1106024,TR,11,6,24,4,6.915337835,11.43109096,0,UNIT IS LOCATED IN THE CLASSROOM OF THE PRIMARY SCHOOL. THE SCHOOL IS BESIDE THE MOTOR GARRAGE AFTER THE POLICE STATION.,,,
113481,TR1106025,TR,11,6,25,4,6.935906711,11.41506497,0,LOCATED UNDER THE TREE IN FRONT OF THE CLASSROOM BLOCK OF THIS SINGLE BUILDING SCHOOL OF THE VILLAGE.,,,
113482,TR1106026,TR,11,6,26,4,6.935875149,11.41507582,0,UNIT IS LOCATED INSIDE THE CLASSROOM OF THIS VILLAGE ONLY PRIMARY SCHOOL.THE SCHOOL BLOCK IS IS PRESENTLY UNDERGOING RE CONSTRUCTION AS THE PREVIOUS MUD HAS COLLAPSED.,,,
113483,TR1106877,TR,11,6,877,4,6.857342497,11.38913541,0,THE PU IS LOCATED INSIDE THE CLASSROOM OF THE VILLAGE PRIMARY SCHOOL. THE SCHOOL IS BESIDE MR USMAN ALIM'S COMPOUND.,,,
113484,TR1107001,TR,11,7,1,10,6.547318206,11.19424795,0,LOCATED IN THE FRONTAGE OF THE ARDO'S PALACE ARDO ADAMU BANG. THE HOUSE ON THE ROAD TO BANG VILLAGE FROM MBAMNGA..,,,
113485,TR1107002,TR,11,7,2,7,6.535437541,11.19465653,0,located in the frontage of this village health clinic bANG.THE VILLAGE IS ON THE NIGERIA CAMEROON BOUNDRY.IT IS THE WHITE PAINTED BUILDING TO THE LFET OF THE PIC.,,,
113486,TR1107003,TR,11,7,3,4,6.618835353,11.19885605,0,LOCATED IN THE FRONTAGE OF THE PRINCIPALS OFFICE AT THIS GOVT. DAY SEC. SCHOOL.THE SCHOOL IS AFTER THE VILLAGE HEALTH CENTER ON THE MBANGA BANG ROAD.,,,
113487,TR1107004,TR,11,7,4,4,6.535415039,11.19469018,0,"this unit is located inside the classroom block,of the building to the right of the picture.",,,
113488,TR1107005,TR,11,7,5,4,6.55431548,11.18901846,0,LOCATED INFRONT OF THE HEADMASTER'S OFFICE INSIDE JOLLY NYAME'S INTERNATIONAL PRIMARY SCHOOL.THE SCHOOL ROAD IS DIRECTLY FACING THE POLICE POST.,,,
113489,TR1107006,TR,11,7,6,4,6.624066143,11.21154745,0,LOCATED INSIDE THE CLASSROOM BLOCK OF THI VILLAGE ONLY PRIMARY SCHOOL .THE SCHOOL IS TO YOUR RIGHT ON THE ENTRANCE TO THE VILLAGE FROM GEMBU AFTER THE BOAT RIDE ACROSS RIVER DONGA.,,,
113490,TR1107007,TR,11,7,7,4,6.587465721,11.20185668,0,PU IS LOCATED INSIDE THE CLASSROOM BLOCK OF THIS VILLAGE ONLY PRIMARY SCHOOL.THE SCHOOL IS UP THERE ON THE HILLS AFTER THE SMALL SETTLEMENT.,,,
113491,TR1107008,TR,11,7,8,4,6.581833622,11.15811866,0,LOCATED IN  THE PRIMARY SCHOOL OF THIS VILLAGE MBAR KANO.THE SCHOOL IS BESIDE PASTOR ISSAC SAMKO'S COMPOUND.IT IS A SINGLE BUILDING SCHOOL.,,,
113492,TR1107009,TR,11,7,9,4,6.598257986,11.15423593,0,LOCATED INSIDE THE CLASSROOM BLOCK OF THIS VILLAGE ONLY PRIMARY SCH. THE SCHOOL IS OFF THE VILLAGE CENTER SQUARE ON THE ROAD TO THE MBAR CREDIT AND MARKETING CO OPERATIVE LTD.,,,
113493,TR1107010,TR,11,7,10,4,6.53321361,11.20066981,0,THIS UNIT IS LOCATED INSIDE THE CLASSROOM OF THIS SINGLE BLOCK OF SCHOOL BUILDING.THE SCHOOL IS BEHIND SANDA ABUBAKAR'S COMPOUND.,,,
113494,TR1107011,TR,11,7,11,5,6.562250123,11.13730967,0,LOCATED IN  THE FRONTAGE OF MR NUHU GAJI'S COMPOUND.MBAR NTOM VILLAGE.THE VILLAGE IS MBAR TOM NOT TUM. THE BUILDING IS THE ZINCED HOUSE TO THE LEFT OF THE PICTURE.,,,
113495,TR1107012,TR,11,7,12,4,6.562252865,11.1373288,0,LOCATED INSIDE A CLASSROOM IN THIS VILLAGE ONLY PRIMARY SCHOOL.,,,
113496,TR1107013,TR,11,7,13,7,6.624073053,11.21155873,0,PU IS LOCATED IN THE FRONTAGE OF THE VILLAGE HEALTH CENTER CLOSE TO THE POLICE POST ON THE ROAD TO THE MAIN  MARKET MBANGA.,,,
113497,TR1107014,TR,11,7,14,10,6.621189469,11.20804187,0,THIS UNIT IS LOCATED IN THE FRONTAGE OF THE VILLAGE CHIEF'S PALACE MBANGA. THE PALACE IS BESIDE THE VILLAGE MARKET SQUARE.,,,
113498,TR1108001,TR,11,8,1,5,6.545246663,11.13178754,0,"LOCATED IN THE FRONTAGE OF MR ADAMU HALLIDU'S COMPOUND,GAM VILLAGE.",,,
113499,TR1108002,TR,11,8,2,4,6.545241164,11.13180238,0,LOCATED INSIDE THE CLASSROOM OF THE BLOCK TO YOUR LEFT ON ENTRY INTO THE SCHOOL COMPOUND.,,,
113500,TR1108003,TR,11,8,3,4,6.59987734,11.15530092,0,PU IS LOCATED INSIDE THIS BLOCK IN THE SCHOOL COMPOUND.THE BLOCK IS PRESENTLY WITHOUT ROOF DUE TO WINDSTORM.IT IS THE ONLY SCHOOL OF THE VILLAGE.,,,
113501,TR1108004,TR,11,8,4,4,6.545236512,11.1317954,0,LOCATED IN THE FRONTAGE OF THIS VILLAGE ONLY PRIMARY SCHOOL.THE SCHOOL IS UP IN THE HILL AND A LITTLE AWAY FROM THE VILLAGE SETTLEMENT.,,,
113502,TR1108005,TR,11,8,5,10,6.599890558,11.15531265,0,LOCATED IN THE FRONTAGE OF KACHALLA JESSE SAVIYA'S COMPOUND AT TEP BABAL VILLAGE.THAT IS THE VILLAGE CHIEF'S COMPOUND.,,,
113503,TR1108006,TR,11,8,6,4,6.599895418,11.15531833,0,"THE UNIT IS SAID TO BE LOCATED INSIDE THE CLASSROOM OF THIS WIND BLOWN BUILDING.THE SCHOOL IS VERY HIGH UP ON THE HILLS,AND IT IS THE ONLY SCHOOL OF THE VILLAGE.",,,
113504,TR1108007,TR,11,8,7,4,6.545246758,11.13178514,0,LOCATED INSIDE THE CLASSROOM IN THIS VILLAGE ONLY SCHOOL.,,,
113505,TR1109001,TR,11,9,1,6,6.958820759,11.11982551,0,LOCATED IN FRONT OF THE CO OPERATIVE STORE BESIDE THE NGUROJE POLICE POST ON THE GEMBU JALINGO ROAD.,,,
113506,TR1109002,TR,11,9,2,5,6.989373862,11.21327026,0,LOCATED IN THE FRONTAGE OF ARDO MARAFA'S COMPOUND IN MARAFA VILLAGE.THAT IS THE VILLAGE CHIEF'S COMPOUND.,,,
113507,TR1109003,TR,11,9,3,4,7.167611634,11.08497098,0,LOCATED INSIDE THIS CLASSROOM IN THIS VILLAGE ONLY PRIMARY SCHOOL.,,,
113508,TR1109004,TR,11,9,4,5,7.013583966,11.18496846,0,LOCATED UNDER THE TREE IN THE FRONTAGE OF ALH.DIEWA BIGOJE'S COMPOUND.,,,
113509,TR1109005,TR,11,9,5,4,7.142744679,11.05874135,0,LOCATED IN SIDE THE CLASSROOM OF THIS BLOCK IN THIS VILLAGE ONLY PRIMARY SCHOOL .SCHOOL IS OFF MAISAMARI GEMBU ROAD.,,,
113510,TR1109006,TR,11,9,6,4,6.952990472,11.12018147,0,"LOCATED INSIDE THE CLASSROOM OF THIS BLOCK IN THE GOVT.DAY SEC. SCHOOL,NGUROJE. THE SCHOOL IS OFF GEMBU JALINGO ROAD.",,,
113511,TR1109007,TR,11,9,7,5,6.911896127,11.18234487,0,"LOCATED IN THE FRONTAGE OF KONAN ZUBAIRU'S COMPOUND.THE SETTLEMENT IS A PREDOMINANTLY FULANI FAMILIES,RIGHT ON TOP OF THE HILL AND OFF GEMBU JALINGO ROAD.",,,
113512,TR1109008,TR,11,9,8,4,7.005895061,11.09225887,0,LOCATED INSIDE THE CLASSROOM OF THE BLOCK TO THE LEFT OF THE SCHOOL COMPOUND. THE SCHOOL IS AT THE NORTH END OF THE VILLAGE JUST AFTER MALLAM BELLO'S COMPOUND ON THE LEFT.IT IS AFTER THE MARKET SQUARE.,,,
113513,TR1109009,TR,11,9,9,10,7.142699593,11.05873017,0,LOCATED UNDERTHE TREE IN FRONT OF THE ARDO'S HOUSE.ARDO ALH. ALI HAINARE.,,,
113514,TR1109010,TR,11,9,10,4,7.091346416,11.09014632,0,THIS UNIT IS LOCATED INSIDE THE SCHOOL CLASSROOM AT THIS VILLAGE PRIMARY SCHOOL .THE SCHOOL IS OFF THE GEMBU MAISAMARI ROAD NEAR THE VILLAGE HEALTH CENTER.,,,
113515,TR1109011,TR,11,9,11,7,7.167608553,11.08495494,0,PUN IS LOCATED IN THE BALCONY OF THE VILLAGE HEALTH CENTER MAISAMARI.THE UNIT IS CLOSE TO THE AGRIC CHECK POINT ON THE MAISAMARI GEMBU ROAD AND NEAR THE PRIMARY SCHOOL.,,,
113516,TR1109012,TR,11,9,12,4,7.207571964,11.08067604,0,LOCATED INSIDE THE PRIMARY SCHOOL TUNGA AHMADU .THIS IS THE LAST VILLAGE IN SADAUNA LGA TO KACHAKA LGA.,,,
113517,TR1109013,TR,11,9,13,5,6.957452616,11.11151534,0,"LOCATED IN THE FRONTAGE OF ALH.BALA NGUROJI'S COMPOUND,THE MUD HOUSE WITH THE SATLITE DISH AND BESIDE THE SUYA MALLAM.",,,
113518,TR1109014,TR,11,9,14,4,6.985803195,11.08534296,0,LOCATED INSIDE THE ZINCED BUILDING IN THIS VILLAGE  ONLY PRIMARY SCHOOL THE SCHOOL IS OFF THE GEMBU MAISAMARI ROAD.IT IS ALMOST HIDDEN BESIDE MR GODWILL YOHANE'S COMPOUND.,,,
113519,TR1109015,TR,11,9,15,6,6.95732749,11.11679368,0,LOCATED IN THE FRONTAGE OF THE AREA DEVELOPMENT OFFICE NGUROJE. THE OFFICE IS BEHIND THE VILLAGE MARKET AND ABOUT 15 MTS AWAY FROM THE POLICE POST.,,,
113520,TR1109016,TR,11,9,16,5,6.957107213,11.11661079,0,LOCATED IN THE FRONTAGE OF MALLAM BASHIRU ADAMU'S HOUSE ABOUT 20 MTS AWAY FROM THE DEV. AREA OFFICE COMPOUND.,,,
113521,TR1109017,TR,11,9,17,4,6.955966934,11.11509558,0,LOCATED IN THE SCHOOL COMPOUND OF THIS VILLAGE PRIMARY SCHOOL. THE SCHOOL IS BEHIND THE VILLAGE MAIN MARKET.,,,
113522,TR1109018,TR,11,9,18,4,7.091323072,11.09009526,0,LOCATED AT THE VILLAGE ONLY PRIMARY SCHOOL OFF THE YELWA MARKET SQUARE.,,,
113523,TR1110001,TR,11,10,1,4,6.856894235,11.19622193,0,LOCATED IN THE FRONTAGE OF THE VILLAGE PRIMARY SCHOOL ON THE HILL TOP.IT IS NEAR THE MAMBILLA CAMP RESTAURANTS ON THE GEMBU JALINGO ROAD.,,,
113524,TR1110002,TR,11,10,2,4,6.88207811,11.27344945,0,LOCATED INSIDE THIS CLASSROOM OF THE VILLAGE PRIMARY SCHOOL.JAURO SAIDU.THE SCHOOL IS BESIDE THE VILLAGE MAIN MOSQUE.THE SCH. IS THE MUD BUILDINGS TO THE RIGHT.,,,
113525,TR1110003,TR,11,10,3,4,6.82512004,11.4547411,0,LOCATED IN THE SCHOOL COMPOUND OF THE VILLAGE PRIMARY SCHOOL.,,,
113526,TR1110004,TR,11,10,4,4,6.820792794,11.21437176,0,LOCATED UNDER THE TREE AT THE CENTER OF THIS VILLAGE PRIMARY SCHOOL LEKKITABI.THE SCHOOL IS ON THE GEMBU JALINGO ROAD.THE PRIMARY SCHOOL SHARES THE BLOCKS WITH THE GOVT. DAY SEC. SCHOOL.,,,
113527,TR1110005,TR,11,10,5,4,6.881188109,11.31844221,0,LOCATED INSIDE THE CLASSROOM OF THIS VILLAGE ONLY PRIMARY SCHOOL.THE SCHOOLIS BESIDE THE MBASO FIRST BAPTIST CHURCH.,,,
113528,TR1110006,TR,11,10,6,4,6.835636907,11.24974961,0,LOCATED INSIDE THE CLASSROOM OF THIS VILLAGE P[RIMARY SCHOOL NGUBIN.THE SCHOOL ATOP THE HILLS OVER LOOKING THE VILLAGE.,,,
113529,TR1110007,TR,11,10,7,4,6.881203075,11.31844217,0,LOCATED INSIDE THE CLASSROOM OF THIS SINGLE BLOCK SCHOOL OF THE VILLAGE.,,,
113530,TR1110008,TR,11,10,8,4,6.7979375,11.40925149,0,LOCATED INSIDE THE CLASSROOM BLOCK OF THIS VILLAGE PRIMARY SCHOOL.UNITS 008 AND 009 ARE CO LOCATED.the school is beside mr Adamu Sulaiman's compound close to the police post.,,,
